user_id,name,level,tracked,priority,updated_at
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Limit Break: Skill Star I,0,false,false,2025-11-11 21:24:13.074722+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Limit Break: Skill Star II,0,false,false,2025-11-11 21:24:13.074722+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Load 5,0,false,false,2025-11-08 00:55:52.675942+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Load Training 1,5,false,false,2025-11-08 00:55:52.675942+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Load Training 2,5,false,false,2025-11-08 00:55:52.675942+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Load Training 3,5,false,false,2025-11-08 00:55:52.675942+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Load Training 4,5,false,false,2025-11-08 00:55:52.675942+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Lucky,5,false,false,2025-11-08 00:57:49.66652+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Master Craftsman,5,false,false,2025-11-11 21:32:27.756233+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Metal Barricade 1 (Missile),3,false,false,2025-11-07 21:03:28.53873+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Metal Barricade 2 (Missile),1,false,true,2025-11-07 21:03:28.53873+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Expansion 1 (Missile),3,false,false,2025-11-07 21:03:28.53873+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Expansion 2 (Missile),2,false,false,2025-11-07 21:03:28.53873+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Mastery 1 (Missile),4,false,false,2025-11-07 21:03:28.53873+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Mastery 2 (Missile),1,false,false,2025-11-07 21:03:28.53873+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Vehicle - Attack I,0,false,false,2025-11-11 21:19:31.11183+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Vehicle - Attack II,0,false,false,2025-11-11 21:19:31.11183+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Vehicle - Damage I,0,false,false,2025-11-11 21:19:31.11183+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Vehicle - Damage II,0,false,false,2025-11-11 21:19:31.11183+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Vehicle - Defense I,0,false,false,2025-11-11 21:19:31.11183+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Vehicle - Defense II,0,false,false,2025-11-11 21:19:31.11183+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Vehicle - HP I,0,false,false,2025-11-11 21:19:31.11183+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Vehicle - HP II,0,false,false,2025-11-11 21:19:31.11183+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Vehicle - March Size I,0,false,false,2025-11-11 21:19:31.11183+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Vehicle - March Size II,0,false,false,2025-11-11 21:19:31.11183+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Vehicle - Ultimate Defense I,0,false,false,2025-11-11 21:19:31.11183+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Vehicle - Ultimate Defense II,0,false,false,2025-11-11 21:19:31.11183+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Vehicle Synergy - Attack I,1,false,false,2025-11-11 21:19:31.11183+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Vehicle Synergy - Attack II,0,false,false,2025-11-11 21:19:31.11183+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Vehicle Synergy - Damage I,0,false,false,2025-11-11 21:19:31.11183+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Vehicle Synergy - Damage II,0,false,false,2025-11-11 21:19:31.11183+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Vehicle Synergy - Defense I,0,false,false,2025-11-11 21:19:31.11183+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Vehicle Synergy - Defense II,0,false,false,2025-11-11 21:19:31.11183+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Vehicle Synergy - HP I,0,false,false,2025-11-11 21:19:31.11183+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Missile Vehicle Synergy - HP II,0,false,false,2025-11-11 21:19:31.11183+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Morale,10,false,false,2025-11-08 00:12:53.797939+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,More Farmlands,1,false,false,2025-11-11 21:43:49.385233+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,More Gold Mines,1,false,false,2025-11-11 21:43:49.385233+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,More Iron Mines,1,false,false,2025-11-11 21:43:49.385233+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,More Oil Wells,1,false,false,2025-11-08 23:59:34.222692+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Oil Output I,10,false,false,2025-11-08 23:59:34.222692+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Oil Output II,10,false,false,2025-11-08 23:59:34.222692+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Oil Output III,10,false,false,2025-11-08 23:59:34.222692+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Parts Workshop,1,false,false,2025-11-08 23:59:34.222692+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Physical Supression 1,5,false,false,2025-11-07 21:37:58.241291+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Physical Supression 2,0,false,false,2025-11-07 21:39:41.034828+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Physical Supression 3,0,false,false,2025-11-07 21:49:53.563083+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Physical Supression 4,0,false,false,2025-11-07 21:51:18.233488+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Plunder,5,false,false,2025-11-08 00:57:49.66652+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Power Boost 1,5,false,false,2025-11-07 21:37:58.241291+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Power Boost 2,2,false,false,2025-11-07 21:39:41.034828+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Power Boost 3,0,false,false,2025-11-07 21:49:53.563083+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Power Boost 4,2,false,false,2025-11-07 21:51:18.233488+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Power Boost I,2,false,false,2025-11-08 00:25:09.157446+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Precision Targeting 1 (Missile),4,false,false,2025-11-07 21:03:28.53873+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Precision Targeting 2 (Missile),2,false,true,2025-11-07 21:03:28.53873+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Rapid Field Dressing I,5,false,false,2025-11-11 21:32:27.756233+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Rapid Field Dressing II,5,false,false,2025-11-11 21:32:27.756233+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Rapid Field Dressing III,5,false,false,2025-11-11 21:32:27.756233+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Rapid Field Dressing IV,4,false,false,2025-11-11 21:32:27.756233+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Rapid Field Dressing V,2,false,false,2025-11-08 23:59:34.222692+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Rapid March 3,0,false,false,2025-11-07 21:49:53.563083+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Rapid March 4,1,false,false,2025-11-07 21:51:18.233488+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Rapid March I,0,false,false,2025-11-08 00:26:18.978026+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Rapid Transit,5,false,false,2025-11-08 00:57:49.66652+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Reindeer Sleigh Ride,1,false,false,2025-11-08 00:57:49.66652+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Reinforced Body 1 (Air),5,false,false,2025-11-07 21:03:28.53873+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Reinforced Body 2 (Air),2,false,false,2025-11-07 21:03:28.53873+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Research Enhancement I,5,false,false,2025-11-11 21:32:27.756233+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Research Enhancement II,5,false,false,2025-11-11 21:32:27.756233+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Research Enhancement III,5,false,false,2025-11-11 21:32:27.756233+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Research Enhancement IV,4,false,false,2025-11-11 21:32:27.756233+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Research Enhancement V,6,false,false,2025-11-08 23:59:34.222692+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Resource Protection,0,false,false,2025-11-08 00:26:18.978026+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Resource Reaper 1,5,false,false,2025-11-07 21:32:49.730764+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Resource Reaper 2,3,false,false,2025-11-07 21:39:41.034828+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Resource Reaper 3,0,false,false,2025-11-07 21:49:53.563083+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Resource Reaper 4,2,false,false,2025-11-07 21:51:18.233488+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Solid Defense 1,5,false,false,2025-11-07 21:37:58.241291+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Solid Defense 2,1,false,false,2025-11-07 21:39:41.034828+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Solid Defense 3,0,false,false,2025-11-07 21:49:53.563083+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Solid Defense 4,0,false,false,2025-11-07 21:51:18.233488+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Solid Defense I,1,false,false,2025-11-08 00:26:18.978026+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Solid Defense II,0,false,false,2025-11-08 00:26:18.978026+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Solid Defense III,0,false,false,2025-11-08 00:26:18.978026+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Super Bonus,1,false,false,2025-11-07 21:57:01.13257+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Support: Hero Attack I,0,false,false,2025-11-11 21:24:13.074722+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Support: Hero Attack II,0,false,false,2025-11-11 21:24:13.074722+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Support: Hero Attack III,0,false,false,2025-11-11 21:24:13.074722+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Support: Hero Attack IV,0,false,false,2025-11-11 21:24:13.074722+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Support: Hero Defense I,0,false,false,2025-11-11 21:24:13.074722+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Support: Hero Defense II,0,false,false,2025-11-11 21:24:13.074722+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Support: Hero Defense III,0,false,false,2025-11-11 21:24:13.074722+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Support: Hero Defense IV,0,false,false,2025-11-11 21:24:13.074722+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Support: Hero HP I,0,false,false,2025-11-11 21:24:13.074722+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Support: Hero HP II,0,false,false,2025-11-11 21:24:13.074722+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Support: Hero HP III,0,false,false,2025-11-11 21:24:13.074722+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Support: Hero HP IV,0,false,false,2025-11-11 21:24:13.074722+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Survival Skills,3,false,false,2025-11-11 21:32:27.756233+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Survival Training 1,5,false,false,2025-11-07 21:32:49.730764+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Survival Training 2,4,false,false,2025-11-07 21:39:41.034828+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Survival Training 3,0,false,false,2025-11-07 21:49:53.563083+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Survival Training 4,2,false,false,2025-11-07 21:51:18.233488+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Tank - Attack I,4,false,false,2025-11-08 00:41:14.866349+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Tank - Attack II,1,false,false,2025-11-08 00:41:14.866349+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Tank - Damage I,1,false,false,2025-11-08 00:47:37.382488+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Tank - Damage II,0,false,false,2025-11-08 00:41:14.866349+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Tank - Defense I,4,false,false,2025-11-08 00:41:14.866349+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Tank - Defense II,1,false,false,2025-11-08 00:41:14.866349+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Tank - HP I,4,false,false,2025-11-08 00:41:14.866349+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Tank - HP II,1,false,false,2025-11-08 00:41:14.866349+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Tank - March Size I,2,false,false,2025-11-08 00:41:14.866349+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Tank - March Size II,1,false,false,2025-11-08 00:41:14.866349+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Tank - Ultimate Defense I,2,false,false,2025-11-08 00:41:14.866349+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Tank - Ultimate Defense II,0,false,false,2025-11-08 00:41:14.866349+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Tank Mastery 1 (Tank),5,false,false,2025-11-07 21:03:28.53873+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Tank Mastery 2 (Tank),5,false,false,2025-11-07 21:03:28.53873+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Tank Synergy - Attack I,5,false,false,2025-11-08 00:41:14.866349+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Tank Synergy - Attack II,4,false,false,2025-11-08 00:41:14.866349+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Tank Synergy - Damage I,2,false,false,2025-11-08 00:41:14.866349+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Tank Synergy - Damage II,2,false,false,2025-11-08 00:41:14.866349+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Tank Synergy - Defense I,5,false,false,2025-11-08 00:41:14.866349+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Tank Synergy - Defense II,4,false,false,2025-11-08 00:41:14.866349+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Tank Synergy - HP I,5,false,false,2025-11-08 00:41:14.866349+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Tank Synergy - HP II,4,false,false,2025-11-08 00:41:14.866349+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Terminator 1,5,false,false,2025-11-07 21:32:49.730764+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Terminator 2,4,false,false,2025-11-07 21:39:41.034828+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Terminator 3,0,false,false,2025-11-07 21:49:53.563083+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Terminator 4,1,false,false,2025-11-07 21:51:18.233488+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Track Fortification 1 (Tank),5,false,false,2025-11-07 21:03:28.53873+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Track Fortification 2 (Tank),5,false,false,2025-11-07 21:03:28.53873+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Training Cost I,1,false,false,2025-11-08 23:59:34.222692+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Ultimate Guard,1,false,false,2025-11-08 00:57:49.66652+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Unit X,1,false,false,2025-11-08 00:12:53.797939+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Unlock Oil Well,1,false,false,2025-11-08 23:59:34.222692+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Vigilant Formation 1,5,false,false,2025-11-07 21:37:58.241291+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Vigilant Formation 2,1,false,false,2025-11-07 21:39:41.034828+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Vigilant Formation 3,0,false,false,2025-11-07 21:49:53.563083+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Vigilant Formation 4,0,false,false,2025-11-07 21:51:18.233488+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Vigilant Formation I,10,false,false,2025-11-08 00:25:09.157446+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Vigilant Formation II,1,false,false,2025-11-08 00:25:09.157446+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Vigilant Formation III,0,false,false,2025-11-08 00:25:09.157446+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Virus Resistence 1,5,false,false,2025-11-07 21:32:49.730764+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Virus Resistence 2,3,false,false,2025-11-07 21:39:41.034828+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Virus Resistence 3,0,false,false,2025-11-07 21:49:53.563083+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Virus Resistence 4,2,false,false,2025-11-07 21:51:18.233488+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Weapon Training 1,5,false,false,2025-11-08 00:55:52.675942+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Weapon Training 2,5,false,false,2025-11-08 00:55:52.675942+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Weapon Training 3,5,false,false,2025-11-08 00:55:52.675942+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Weapon Training 4,5,false,false,2025-11-08 00:55:52.675942+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Weapon Training 5,5,false,false,2025-11-08 00:55:52.675942+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Weapon Training VII,10,false,false,2025-11-08 00:12:53.797939+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Weapon Training VIII,10,false,false,2025-11-08 00:12:53.797939+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Weapons Upgrade,2,false,false,2025-11-07 21:03:28.53873+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Wingman Tactics 1 (Air),5,false,false,2025-11-07 21:03:28.53873+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Wingman Tactics 2 (Air),1,false,false,2025-11-07 21:03:28.53873+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Zombie Radar 1,5,false,false,2025-11-07 21:37:58.241291+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Zombie Radar 2,3,false,false,2025-11-07 21:39:41.034828+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Zombie Radar 3,0,false,false,2025-11-07 21:49:53.563083+00
1e4ed8c4-a092-4600-9f7e-a29bfc72c8b5,Zombie Radar 4,1,false,false,2025-11-07 21:51:18.233488+00
2bb3c262-d107-439f-b059-f1d694f8915b,_seed_,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,3rd Tech Center,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Advanced Armor 1,5,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Advanced Armor 2,5,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Advanced Armor 3,5,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Advanced Armor 4,5,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Advanced Armor 5,5,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Advanced Armor VII,10,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Advanced Armor VIII,10,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Advanced Protection 1,10,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Advanced Protection 2,10,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Advanced Rewards,1,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Airborne Weapon 1 (Air),5,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Airborne Weapon 2 (Air),0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Aircraft - Attack I,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Aircraft - Attack II,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Aircraft - Damage I,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Aircraft - Damage II,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Aircraft - Defense I,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Aircraft - Defense II,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Aircraft - HP I,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Aircraft - HP II,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Aircraft - March Size I,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Aircraft - March Size II,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Aircraft - Ultimate Defense I,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Aircraft - Ultimate Defense II,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Aircraft Mastery 1 (Air),5,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Aircraft Mastery 2 (Air),0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Aircraft Synergy - Attack I,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Aircraft Synergy - Attack II,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Aircraft Synergy - Damage I,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Aircraft Synergy - Damage II,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Aircraft Synergy - Defense I,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Aircraft Synergy - Defense II,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Aircraft Synergy - HP I,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Aircraft Synergy - HP II,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Armor Enhacement,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Armor Hardening 1 (Tank),5,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Armor Hardening 2 (Tank),5,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Assault Tactics 1,5,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Assault Tactics 2,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Assault Tactics 3,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Assault Tactics 4,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Assault Training 1,5,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Assault Training 2,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Assault Training 3,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Assault Training 4,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Assistance: Attack Conversion I,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Assistance: Attack Conversion II,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Assistance: Attack Conversion III,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Assistance: Defense Conversion I,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Assistance: Defense Conversion II,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Assistance: Defense Conversion III,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Assistance: HP Conversion I,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Assistance: HP Conversion II,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Assistance: HP Conversion III,0,false,false,2025-11-12 21:40:24.331394+00
2bb3c262-d107-439f-b059-f1d694f8915b,Attack Boost,10,false,false,2025-11-12 21:40:24.331394+00
